CellV [A^3],Df,NASA [m^2/cm^3],total_SA_volumetric,total_POV_gravimetric,mc_CRY-chi-0-all,mc_CRY-chi-1-all,mc_CRY-chi-3-all,mc_CRY-Z-0-all,mc_CRY-Z-3-all,mc_CRY-T-1-all,mc_CRY-S-0-all,D_mc_CRY-S-2-all,sum-mc_CRY-chi-0-all,sum-mc_CRY-Z-1-all,lc-chi-3-all,lc-Z-0-all,lc-Z-2-all,lc-T-1-all,lc-alpha-0-all,D_lc-chi-1-all,D_lc-chi-3-all,D_lc-T-1-all,D_lc-T-3-all,D_lc-S-1-all,D_lc-alpha-2-all,func-chi-0-all,func-Z-1-all,D_func-chi-1-all,D_func-chi-3-all,D_func-Z-2-all,D_func-T-3-all,D_func-S-1-all,f-lig-T-1,sum-D_lc-Z-1-all,sum-D_lc-Z-3-all,sum-D_lc-T-2-all,sum-D_lc-alpha-1-all,sum-func-T-3-all,sum-D_func-chi-2-all,sum-D_func-T-1-all,sum-D_func-T-2-all,sum-f-lig-T-1,MNC,MPC,pure_CO2_kH,pure_CO2_widomHOA,pure_methane_kH,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_580000,logKH_CH4,temperature,time,solvent1,solvent2,solvent3,additive,param3,param4,param5,additive_category
14926.7,3.34956,563.105,563.105,0.05305,4.424575,36.11828,127.76332,4533.55,9322.8,56.95,2.398825,0.5175,353.966,213632,3.944533333,64.0,178.6666667,3.833333333,28.09,1.19,0.0,-2.833333333,0.0,-0.281666667,-1.0,3.99675,400.0,-4.166666667,0.0,0.0,0.0,1.1,33.66666667,-66.0,0.0,-4.0,-209.0,0.0,0.0,120.0,0.0,404,-0.626,1.691,0.000482775,-38.39670415,2.56e-07,0.91304362,0.138467617,-6.592332119,120,120,962,0,0,0,0.389716841,0.061818741,-0.217196949,1
2481.53,3.66587,726.779,726.779,0.212428,2.7225,22.044,61.7265,900.0,2610.0,36.0,1.7161,2.12,21.78,7440,25.0092,60.25,166.75,5.75,34.7575,1.0925,2.5275,-2.5,-2.75,-0.185,-3.975,9.6485,162.0,0.087,1.227,11.6,0.1,0.162,458.0,-10.0,48.0,-9.0,-53.2,74.4,4.808,0.0,6.4,1832,-0.442,1.229,0.000156708,-26.9077077,2.62e-05,1.426523271,2.962853317,-4.580958387,120,40,962,0,0,0,0.389716841,0.061818741,-0.217196949,1
425.779,2.74504,358.672,358.672,0.115458,2.7572,24.2966,23.1662,4652.5,2246.0,84.0,2.3972,2.47,5.5144,5984,19.0587,58.4,104.0,5.4,48.01,0.356,1.494,-0.8,-2.8,-0.016,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.8,4.2,-1.6,-2.4,0.0,0.0,0.0,0.0,240,-0.443,0.812,0.000639589,-38.70057103,8.24e-06,2.634109371,1.42937552,-5.083964755,150,24,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
1561.56,3.70252,433.924,433.924,0.195256,2.7225,26.4,53.889,900.0,2040.0,65.0,1.7161,4.32,10.89,4440,31.09952,55.0,134.4,8.4,44.092,0.944,1.466,-2.0,-1.6,-0.04,-7.48,11.8336,52.0,1.51,1.29,2.0,-2.0,0.14,274.0,8.0,22.4,-8.8,-28.32,30.0,3.56,-4.0,-4.0,1096,-0.472,1.186,0.00323668,-42.23979462,1.19e-05,4.784475061,2.620982104,-4.925435874,110,72,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
3196.42,9.48231,0.0,1091.63,0.263715,3.176,21.5596,46.314,1492.0,6069.0,56.0,2.09474,1.836,31.76,47324,18.73866667,59.0,107.3333333,6.0,36.98,0.92,1.91,-2.0,-2.333333333,-0.04,-4.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,12.0,42.0,-8.0,-39.6,0.0,0.0,0.0,0.0,1800,-0.718,1.631,3.76e-05,-23.77533549,8.02e-06,0.499009749,1.664932134,-5.096003826,100,96,962,31275,0,0,-0.110283159,-0.003003152,0.082883502,1
2234.72,3.57569,192.916,192.916,0.0634991,3.61,15.9866,44.156,841.0,2285.2,22.8,1.9044,3.2,36.1,5626,18.35991111,46.83333333,90.22222222,7.666666667,66.915,0.49,1.053888889,-1.0,-0.888888889,-0.02,-4.666666667,6.161066667,57.55555556,0.544444444,0.987777778,2.888888889,-1.0,-0.022222222,353.3333333,6.0,24.33333333,-6.666666667,-23.4,73.33333333,5.693333333,-6.666666667,-7.333333333,2120,-0.268,0.825,0.000153012,-34.25644108,6.95e-06,0.660716644,0.934694858,-5.158288356,150,72,6342,0,0,222,-0.110283159,0.083073132,-0.129610464,0
8090.91,5.902,0.0,723.707,0.170799,3.61,24.11733333,60.52133333,841.0,1604.666667,42.66666667,1.9044,4.066666667,43.32,10208,18.81866667,54.0,101.5,8.666666667,45.87,0.95,1.9,-1.833333333,-0.833333333,-0.04,-3.816666667,3.656911111,53.33333333,0.100555556,0.54,1.666666667,-0.666666667,0.009444444,333.3333333,48.0,216.0,-16.0,-172.8,82.66666667,6.013333333,-4.0,-10.66666667,8000,-2.379,2.199,3.83e-05,-24.05877125,7.77e-06,0.587724515,1.733650253,-5.109788074,90,24,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
3072.38,3.22485,209.077,209.077,0.0803766,1.9044,21.3348,26.7352,8464.0,4170.666667,50.66666667,2.89,3.1,11.4264,19872,18.49842857,60.0,106.2857143,4.714285714,42.31857143,0.508571429,1.625714286,-1.142857143,-2.857142857,-0.022857143,-5.142857143,11.8336,96.0,1.78,6.702857143,21.71428571,-6.857142857,-0.08,1556.0,2.285714286,9.714285714,-3.428571429,-6.857142857,82.28571429,10.75428571,-6.285714286,-3.428571429,3112,-0.321,0.351,3.3e-05,-25.54982917,5.14e-06,0.406954977,1.193367974,-5.289162794,180,168,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
3354.18,5.68293,0.0,2239.48,0.735547,3.1684,42.8624,24.2792,2401.0,1568.0,98.0,2.0164,2.6,12.6736,10976,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,5.9168,24.0,0.445,0.89,1.0,-2.0,-0.02,390.0,8.0,16.0,-8.0,-24.0,12.0,1.78,-4.0,-4.0,1560,-0.458,1.999,5.57e-05,-17.76619599,2.08e-05,0.856625738,6.681693986,-4.681930401,85,120,12051,0,0,944,-0.110283159,-0.097046499,0.394733864,2
4761.62,2.6083,491.197,491.197,0.138375,2.7225,27.06,61.0005,900.0,2100.0,60.0,1.7161,3.78,21.78,9120,18.734,56.5,105.0,7.5,41.425,0.935,2.15,-2.0,-0.5,-0.04,-4.0,7.5792,57.5,0.4675,2.7725,2.0,-1.5,-0.02,271.0,32.0,176.0,-16.0,-110.4,272.0,15.32,-16.0,-40.0,4336,-0.769,1.224,0.000107752,-27.02358934,2.95e-05,1.076173324,2.334395632,-4.530360573,100,72,962,0,0,14798,-0.110283159,-0.003003152,0.082883502,0
5928.73,3.8044,0.113572,574.853572,0.144697,2.8561,33.5296,56.6657,2304.0,2976.0,84.0,2.1904,4.97,22.8488,17664,19.3876,56.5,105.0,7.5,41.425,0.935,1.96,-2.0,-1.0,-0.04,-4.0,8.597,130.75,0.7075,0.5475,21.25,2.5,0.325,327.0,32.0,56.0,-16.0,-110.4,304.0,10.4,-16.0,-40.0,5232,-0.494,1.224,0.00021296,-32.84830251,1.94e-05,1.284281672,2.103587179,-4.71236396,120,72,962,0,0,0,-0.110283159,-0.003003152,0.082883502,1
4548.2,6.13055,0.0,1403.65,0.377157,2.7225,26.488,75.548,900.0,3200.0,64.0,1.7161,3.32,49.005,20160,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,24.0,48.0,-24.0,-72.0,0.0,0.0,0.0,0.0,2304,-0.825,1.244,3.59e-05,-19.96446101,1.09e-05,0.565968239,3.334716332,-4.961236819,100,40,12051,0,0,0,-0.110283159,-0.105013562,0.49409026,1
2009.38,4.78135,0.0,911.249,0.249744,2.4025,29.326,61.3335,625.0,2100.0,77.5,1.9321,3.1,19.22,8800,10.5264,64.0,96.0,3.0,28.09,0.89,1.068,-2.0,-2.4,-0.04,-3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.4,20.0,24.0,-12.0,-60.0,0.0,0.0,0.0,0.0,1224,-0.628,1.308,0.00269151,-38.94412574,4.43e-05,2.970974609,3.162253683,-4.353751197,150,120,12051,0,0,0,-0.110283159,-0.105013562,0.49409026,1
4651.47,4.01932,385.957,698.289,0.1520232,2.8561,30.9608,66.67613333,2304.0,3832.0,71.33333333,2.1904,4.733333333,34.2732,24480,19.44141176,56.05882353,104.5882353,7.764705882,42.20941176,0.937647059,1.986470588,-2.0,-1.352941176,-0.04,-3.882352941,1.392188235,5.647058824,0.104705882,0.209411765,0.235294118,-0.470588235,-0.004705882,238.2352941,34.0,149.0,-16.0,-118.2,12.0,1.78,-4.0,-4.0,4050,-0.495,1.236,0.000390359,-33.92835736,5.22e-05,1.622370928,2.664994308,-4.282277085,160,72,962,174,0,0,-0.110283159,0.083073132,-0.129610464,1
7632.97,8.58239,0.0,1942.42,0.894758,2.4025,20.832,33.3498,625.0,1260.0,36.8,1.9321,2.728,24.025,7800,22.912,61.0,123.2,4.8,33.424,0.908,2.152,-2.0,-3.6,-0.04,-7.92,11.8336,96.0,1.78,8.52,8.0,0.0,-0.08,1944.0,4.0,12.8,-4.8,-12.72,64.0,7.12,-4.0,-8.0,3888,-0.554,1.307,0.00145166,-37.783214,1.01e-05,3.494744618,3.887099254,-4.995867865,150,72,962,702,31374,0,-0.110283159,0.083073132,-0.129610464,1
3743.97,6.82671,0.0,1344.86,0.286351,1.44,33.024,34.872,3969.0,4284.0,160.0,2.8224,5.46,11.52,32256,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,24.0,48.0,-24.0,-72.0,0.0,0.0,0.0,0.0,2304,-0.547,1.956,0.000329724,-37.06765377,6.85e-06,2.494817112,2.30432848,-5.164618934,60,96,962,6228,0,0,0.556383507,0.054733945,-0.246392443,1
4806.49,5.51917,0.0,1298.4,0.377109,2.8561,33.5296,56.6657,2304.0,2976.0,84.0,2.1904,4.97,11.4244,8832,19.336,56.5,105.0,7.5,41.425,0.935,1.975,-2.0,-1.5,-0.04,-4.0,5.4848,37.0,0.541666667,1.875,1.333333333,-2.0,-0.023333333,504.0,16.0,68.0,-8.0,-55.2,100.0,4.986666667,-5.333333333,-5.333333333,4032,-0.486,1.226,9.56e-05,-23.78329869,2.91e-05,1.185451115,4.418976893,-4.535401669,80,72,6228,0,0,0,-0.110283159,-0.060386174,0.059925604,1
3359.43,6.37424,0.0,1451.41,0.522804,3.61,24.624,55.347,841.0,1740.0,40.0,1.9044,3.7,14.44,3480,27.8328,56.5,122.5,7.5,41.425,0.69,2.22,-2.0,-3.0,-0.03,-7.4,10.5376,90.5,0.935,2.22,8.5,0.5,-0.04,1224.0,3.0,18.0,-5.0,-9.9,54.0,4.04,-2.0,1.0,2448,-0.426,0.907,9.22e-05,-22.69664311,1.75e-05,1.343986896,5.356418329,-4.756627053,100,48,6228,962,0,176,-0.110283159,-0.089079437,0.295377468,2
3175.11,2.94053,173.455,173.455,0.0906989,2.8561,38.75733333,83.26066667,2304.0,5504.0,109.3333333,2.1904,4.733333333,51.4098,46080,23.6672,64.0,112.0,3.0,28.09,0.89,0.0,-2.0,0.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,48.0,0.0,-48.0,-144.0,0.0,0.0,0.0,0.0,1008,-0.446,1.258,2.35e-05,-27.99957312,2.83e-06,0.307305643,1.331151038,-5.547643065,170,168,6228,887,0,0,-0.110283159,-0.089079437,0.295377468,1
15482.7,4.72444,37.3883,1471.7783,0.15091029,4.870872727,39.15083636,129.3662,3769.818182,7453.090909,77.81818182,1.888872727,1.016363636,642.9552,304704,24.8862,52.75,103.125,14.5,48.0925,1.94,2.07375,1.5,4.125,0.4725,-1.125,1.199025,120.0,-1.25,0.0,0.0,0.0,0.33,146.0,256.0,444.0,36.0,-112.0,0.0,0.0,96.0,0.0,4672,-0.907,1.117,5.81e-06,-20.15689084,8.8e-07,0.0817766,0.43836213,-6.055301221,170,72,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
5860.29,7.98957,0.0,1304.97,0.452861,2.7225,19.8,52.21425,900.0,2415.0,37.0,1.7161,3.26,21.78,6660,20.84149333,55.0,127.8666667,7.866666667,44.092,0.813333333,2.042,-1.733333333,-0.6,-0.034666667,-3.84,10.2784,58.4,1.42,1.734,1.6,-1.8,0.272,410.0,17.33333333,106.0,-16.0,-60.4,152.0,7.48,4.0,-8.0,4100,-0.518,1.211,0.00122423,-41.18057108,1.67e-05,2.10728514,4.184999911,-4.778533598,70,72,962,6228,702,0,0.223050174,-0.131420972,-0.273477453,1
7209.64,4.89469,0.0,2873.55,1.0051,3.5344,34.2912,107.16,729.0,2268.0,108.0,1.5876,5.88,14.1376,4536,14.44,49.0,98.0,12.0,54.76,0.98,1.33,-2.0,0.0,-0.04,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,24.0,84.0,0.0,-93.6,0.0,0.0,0.0,0.0,4320,-0.239,1.098,8.85e-05,-19.23364043,2.62e-05,1.277018343,9.495932086,-4.582524985,80,72,962,0,0,14798,0.556383507,0.057565351,-0.282595179,0
5242.37,3.15331,169.775,169.775,0.0407379,3.61,21.3712,62.5556,841.0,4355.8,41.7,1.9044,4.618,72.2,15022,19.1292,49.0,120.5166667,9.233333333,54.76,0.302166667,2.168833333,-0.616666667,0.283333333,-0.012333333,-4.29,1.84832,19.6,0.0,0.098,0.2,-0.4,0.0,146.6,12.33333333,285.6666667,-43.33333333,-48.1,32.0,1.96,0.0,-4.0,2932,-1.61,0.828,3.76e-05,-29.69837844,4.16e-06,0.30491758,0.545403059,-5.381367307,140,72,6342,0,0,0,-0.110283159,-0.526394616,-0.277430255,1
2534.87,5.66826,0.0,1749.4,0.577247,2.7225,27.72,55.209,900.0,2100.0,55.0,1.7161,3.24,10.89,4680,18.2608,61.0,109.2,4.8,33.424,0.908,1.858,-2.0,-3.0,-0.04,-5.2,10.5376,69.5,1.355,3.775,2.5,-1.0,0.15,372.0,8.0,23.2,-6.4,-25.44,104.0,4.72,0.0,-4.0,1488,-0.453,1.213,8.26e-05,-20.64024519,2.28e-05,1.244733807,5.738839213,-4.642965151,120,120,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1
12151.7,7.77962,0.0,2177.6,0.856306,3.61,26.144,45.524,841.0,1624.0,32.0,1.9044,2.44,86.64,22272,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,9.2416,91.0,0.49,3.64,3.0,-2.0,-0.02,404.0,24.0,48.0,-24.0,-72.0,336.0,17.64,-12.0,-36.0,4848,-0.481,0.922,2.56e-05,-16.13232268,9.31e-06,0.38193928,4.129989668,-5.031030727,60,48,962,6228,702,944,0.223050174,0.014350755,-0.082541545,2
792.236,3.54585,411.969,411.969,0.142033,0.9025,23.769,28.443,1444.0,2394.0,208.0,3.4225,5.19,1.805,5928,22.3914,117.6666667,162.3333333,12.0,227.06,-0.536666667,1.676666667,1.0,-1.0,0.206666667,15.53333333,10.5376,126.5,1.78,2.52,16.0,9.0,-0.005,480.0,10.66666667,41.33333333,0.0,22.26666667,50.0,7.76,0.0,15.0,960,-0.548,1.505,0.0151934,-45.31414936,4.28e-05,2.756706298,2.354902889,-4.369055754,150,96,962,702,0,14798,-0.110283159,0.083073132,-0.129610464,0
2506.78,5.11113,0.0,922.504,0.223732,3.5344,37.2992,97.3088,729.0,2376.0,108.0,1.5876,5.88,7.0688,2484,27.27946667,59.0,140.0,24.66666667,36.98,1.246666667,1.283333333,-1.666666667,3.333333333,-0.053333333,-5.333333333,3.944533333,32.0,0.593333333,3.56,4.0,-12.66666667,-0.026666667,1846.666667,8.0,25.0,5.0,-27.6,128.0,5.34,-8.0,-20.0,5540,-0.379,1.164,0.000381235,-28.57840568,6.45e-05,3.687770731,5.13207883,-4.190607976,160,48,962,0,0,971,-0.110283159,0.083073132,-0.129610464,2
13442.7,7.21043,0.0,2082.77,0.880042,3.5344,39.9594,113.8152,729.0,3462.75,94.5,1.5876,2.385,56.5504,21060,14.95,56.5,125.0,7.75,41.425,0.9275,1.53,-2.25,-0.5,-0.1025,-2.5,6.93205,122.0,0.1675,1.225,1.0,-2.5,0.08875,417.5,-8.0,120.0,-8.0,-142.8,240.0,7.84,2.0,-16.0,6680,-0.709,1.231,1.75e-05,-13.95418852,8.31e-06,0.265953855,4.059420747,-5.080377549,120,120,31374,887,0,28118,-0.110283159,-0.095729659,0.393527106,2
6441.52,3.75562,0.0,1135.57,0.260847,2.8561,28.392,116.9987,2304.0,7728.0,75.0,2.1904,4.01,17.1366,11232,19.448,59.0,119.0,5.333333333,36.98,0.91,1.676666667,-1.666666667,-3.666666667,-0.123333333,-6.6,9.8913,118.5,0.4525,1.2725,6.5,-3.25,0.0425,220.0,-8.0,22.0,-12.0,-55.8,63.0,4.23,-7.5,-12.0,1320,-0.54,1.213,1.85e-05,-17.90648759,7.17e-06,0.28538318,2.37670485,-5.144548689,120,72,962,6228,702,0,0.389716841,0.061818741,-0.217196949,1
791.15,3.32227,295.344,295.344,0.141192,3.6481,28.62453333,61.56566667,784.0,2314.666667,57.33333333,1.4641,3.266666667,10.9443,2912,20.76933333,54.0,114.3333333,8.0,45.87,0.705,1.258333333,-1.5,-1.333333333,-0.03,-5.1,10.1056,79.0,0.46,0.92,1.333333333,-2.0,-0.02,192.0,4.5,14.5,-4.0,-15.75,22.0,1.87,-3.0,-4.0,576,-0.431,1.121,0.000482369,-34.61619201,6.46e-06,2.758432854,1.758338318,-5.189706309,160,96,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
1754.5,3.66569,643.444,643.444,0.257448,2.7225,20.724,60.489,900.0,2070.0,44.0,1.7161,3.78,10.89,3480,20.4752,52.75,124.25,9.75,48.0925,0.9575,1.2325,-2.0,-1.5,-0.04,-3.475,10.5376,61.33333333,1.133333333,1.578333333,3.5,-2.0,0.09,162.0,16.0,38.0,-6.0,-58.8,96.0,7.76,-8.0,-8.0,1296,-0.467,1.194,0.000266969,-28.56986017,4.81e-05,2.185633331,3.192537619,-4.318247862,120,72,31374,887,0,0,0.389716841,-0.027582654,0.044371836,1
5921.71,4.89759,0.0,966.463,0.297551,3.61,21.394,34.143,841.0,1218.0,24.16666667,1.9044,1.998333333,43.32,8874,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,0.89,1.78,2.0,-4.0,-0.04,1188.0,8.0,16.0,-8.0,-24.0,24.0,3.56,-8.0,-8.0,4752,-0.662,0.916,0.000265664,-27.93661425,2.77e-05,2.4135225,3.458715619,-4.557917078,180,24,962,12051,0,0,-0.110283159,0.083073132,-0.129610464,1
2227.57,3.28049,230.724,230.724,0.11951,3.5344,34.8176,83.707,729.0,2686.5,82.5,1.5876,3.56,28.2752,9288,16.50933333,59.0,107.3333333,5.333333333,36.98,0.756666667,1.63,-1.666666667,-3.0,-0.033333333,-4.333333333,3.080533333,42.0,0.49,0.326666667,8.333333333,0.0,-0.02,284.0,10.0,30.0,-10.0,-31.8,36.0,7.7,-2.0,20.0,1704,-0.793,1.174,0.00228642,-42.80061494,1.01e-05,3.018648228,1.670398431,-4.995046994,110,72,962,6228,0,14798,0.389716841,0.06606585,-0.271501052,0
20611.4,8.54605,0.0,1858.06,2.46785,3.61,26.144,45.524,841.0,1624.0,32.0,1.9044,2.44,43.32,11136,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,16.0,32.0,-16.0,-48.0,0.0,0.0,0.0,0.0,5328,-0.419,0.899,1.12e-05,-10.51842959,5.78e-06,0.167813065,3.221987298,-5.238150312,80,24,1049,6228,702,243,0.223050174,-0.128567842,-0.005507488,2
29192.8,6.65331,416.077,1600.197,0.464278,3.61,32.148,97.812,841.0,3480.0,60.0,1.9044,2.44,43.32,17052,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,16.0,32.0,-16.0,-48.0,0.0,0.0,0.0,0.0,1728,-0.706,0.962,3.44e-05,-18.35835062,1.34e-05,0.523918461,3.703273648,-4.871820519,180,72,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
14445.9,19.3368,9.6174,1072.8874,0.7650004,1.8496,23.392,51.2992,441.0,1848.0,55.0,2.89,3.72,33.2928,15120,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,24.0,48.0,-24.0,-72.0,0.0,0.0,0.0,0.0,7992,-1.205,2.332,0.292115,-60.11914248,6.39e-06,2.57868275,2.712571971,-5.19452225,120,48,962,6228,8028,944,0.389716841,0.06606585,-0.271501052,2
1563.63,2.98662,32.6674,32.6674,0.042977,2.8561,27.716,46.5426,2304.0,2304.0,60.0,2.1904,4.26,5.7122,3648,22.518,56.5,105.0,7.5,41.425,0.935,2.77,-2.0,-1.0,-0.04,-4.0,7.5792,75.0,0.9575,3.0125,20.0,3.25,-0.04,486.0,8.0,58.0,-6.0,-27.6,84.0,13.91,-8.0,17.0,1944,-0.441,1.213,0.000152937,-34.66478695,1.48e-05,1.125730748,1.598203708,-4.830898931,80,72,962,0,0,0,-0.110283159,-0.118768687,0.250791788,1
10200.4,7.01422,0.0,2347.17,0.904607,2.8561,28.392,40.6107,2304.0,2304.0,55.0,2.1904,3.55,11.4244,7488,18.44,60.25,108.5,5.25,34.7575,0.9125,1.8775,-2.0,-2.75,-0.04,-5.0,8.2272,48.5,1.11,2.22,7.75,-1.75,0.16,866.0,16.0,50.0,-12.0,-51.6,272.0,13.22,2.0,10.0,6928,-0.411,1.234,4.99e-05,-18.04793622,1.87e-05,0.75435325,6.518868464,-4.728860334,140,48,962,0,0,8471,-0.110283159,0.083073132,-0.129610464,0
4144.85,4.54627,0.0,1177.78,0.333916,2.7225,21.285,59.816625,900.0,2535.0,36.0,1.7161,1.485,21.78,7200,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,3.944533333,16.0,0.296666667,0.593333333,0.666666667,-1.333333333,-0.013333333,192.0,12.0,24.0,-12.0,-36.0,12.0,1.78,-4.0,-4.0,1152,-0.96,1.21,0.00200972,-40.63759548,1.76e-05,3.889034355,3.398204588,-4.755621432,110,72,31374,0,0,944,0.389716841,-0.023335545,-0.009932266,2
5416.27,8.86105,0.0,1577.23,0.52366,2.310175,20.658,46.63485,1818.25,2415.0,48.0,2.6032,4.98,18.4814,10464,18.73866667,59.0,107.3333333,6.0,36.98,0.92,1.91,-2.0,-2.333333333,-0.04,-4.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,24.0,84.0,-16.0,-79.2,0.0,0.0,0.0,0.0,3600,-0.422,1.202,5e-05,-20.63920707,1.22e-05,0.806433235,3.447184891,-4.914014108,80,48,6228,0,0,944,-0.110283159,-0.089079437,0.295377468,2
2631.61,4.14635,0.0,900.959,0.295714,2.4025,24.88266667,44.24733333,625.0,1666.666667,52.0,1.9321,2.48,14.415,5600,17.6472,64.0,112.0,3.0,28.09,0.89,1.75,-2.0,-3.0,-0.04,-6.0,6.6564,192.0,0.06,-0.93,40.0,3.0,0.5,258.0,12.0,-36.0,-12.0,-36.0,108.0,0.72,-12.0,-24.0,1548,-0.553,1.294,0.0029475,-38.59543042,2.67e-05,4.592934289,3.756140613,-4.573004291,100,48,702,6228,0,0,0.389716841,-0.024257543,-0.004702983,1
17841.8,6.60024,0.0,2095.33,1.14835,3.61,26.144,45.524,841.0,1624.0,32.0,1.9044,2.44,86.64,22272,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,96.0,1.78,6.04,20.0,-2.0,-0.08,888.0,16.0,32.0,-16.0,-48.0,224.0,41.2,-24.0,-8.0,7104,-0.426,0.916,2.55e-05,-16.49108806,8.86e-06,0.373544956,4.200222242,-5.052362903,115,23,962,6228,0,0,0.389716841,0.061818741,-0.217196949,1
7494.73,7.01697,0.0,1470.11,0.354913,2.7225,21.5688,67.9932,900.0,2880.0,43.8,1.7161,2.048,54.45,18240,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,16.0,32.0,-16.0,-48.0,0.0,0.0,0.0,0.0,1728,-1.342,1.208,0.000523084,-35.06452615,1.1e-05,2.168164718,3.185231003,-4.959180172,110,72,6228,0,0,944,-0.110283159,-0.089079437,0.295377468,2
8118.0,6.67773,0.0,1058.13,0.286111,1.21,26.488,35.75,4225.0,4940.0,112.0,2.8224,5.46,4.84,14560,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,96.0,1.78,6.04,20.0,-2.0,-0.08,942.0,8.0,16.0,-8.0,-24.0,112.0,20.6,-12.0,-4.0,3768,-0.944,1.967,0.000243358,-32.73147814,1.23e-05,1.676923076,3.388760093,-4.90981957,140,72,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1
1046.61,2.71915,430.591,430.591,0.274561,2.4025,31.992,66.092,625.0,1450.0,72.0,1.9321,3.72,9.61,4800,0.0,64.0,77.33333333,3.666666667,28.09,0.89,0.0,-2.666666667,0.0,-0.04,1.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.66666667,24.0,0.0,0.0,-72.0,0.0,0.0,0.0,0.0,344,-0.587,1.423,3.34e-05,-25.47871176,1.26e-05,0.486871345,3.517099453,-4.898589772,140,72,6228,887,0,0,-0.110283159,-0.089079437,0.295377468,1
3441.97,7.59757,35.3783,913.3563,0.2506678,3.1684,36.7392,42.6488,2401.0,2744.0,84.0,2.0164,4.7,25.3472,18816,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,16.0,32.0,-16.0,-48.0,0.0,0.0,0.0,0.0,2352,-0.827,2.021,0.000158859,-30.90520372,1.22e-05,1.145618891,3.144009452,-4.912513179,100,72,962,6342,0,14798,0.389716841,0.06606585,-0.271501052,0
6571.98,6.09535,11.02,839.095,0.2150076,3.61,24.624,57.304,841.0,2755.0,40.0,1.9044,3.7,28.88,6960,25.4388,56.5,122.5,6.5,41.425,0.69,2.2475,-1.5,-2.75,-0.03,-6.9,8.379866667,148.0,1.0,3.726666667,16.0,7.333333333,0.126666667,718.0,6.0,22.0,-11.0,-19.8,160.0,5.386666667,-2.666666667,-2.666666667,2872,-0.665,0.904,7.24e-05,-28.09676799,8.96e-06,0.888634928,2.639490935,-5.0474904,140,5,962,6342,0,0,-0.110283159,0.083073132,-0.129610464,1
